hospital_id,hour,weekday,patient_count,emergency_count,wait_minutes
govt_hospital,23,5,9,0,10
city_general,0,6,4,0,4
st_marys,0,6,6,5,2
metrocare,0,6,2,2,1
govt_hospital,0,6,22,5,4
city_general,1,6,27,6,11
st_marys,1,6,14,2,-1
metrocare,1,6,13,3,1
govt_hospital,1,6,14,1,9
city_general,2,6,12,7,4
st_marys,2,6,16,0,8
metrocare,2,6,1,5,4
govt_hospital,2,6,1,0,5
city_general,3,6,1,7,1
st_marys,3,6,6,0,0
metrocare,3,6,27,7,2
govt_hospital,3,6,1,0,11
city_general,4,6,13,0,4
st_marys,4,6,14,2,9
metrocare,4,6,15,1,4
govt_hospital,4,6,1,1,2
city_general,5,6,18,0,8
st_marys,5,6,13,2,3
metrocare,5,6,21,1,9
govt_hospital,5,6,6,0,7
city_general,6,6,7,3,4
st_marys,6,6,1,0,7
metrocare,6,6,8,0,5
govt_hospital,6,6,33,4,10
city_general,7,6,14,0,6
st_marys,7,6,29,1,11
metrocare,7,6,28,4,4
govt_hospital,7,6,34,8,10
city_general,8,6,44,3,4
st_marys,8,6,41,8,3
metrocare,8,6,51,11,12
govt_hospital,8,6,42,6,8
city_general,9,6,29,0,13
st_marys,9,6,47,5,6
metrocare,9,6,31,9,12
govt_hospital,9,6,39,10,10
city_general,10,6,38,4,5
st_marys,10,6,27,6,12
metrocare,10,6,33,7,8
govt_hospital,10,6,59,9,8
city_general,11,6,32,3,10
st_marys,11,6,43,4,12
metrocare,11,6,45,8,5
govt_hospital,11,6,42,3,15
city_general,12,6,14,3,-1
st_marys,12,6,9,0,6
metrocare,12,6,18,1,4
govt_hospital,12,6,1,0,2
city_general,13,6,5,0,5
st_marys,13,6,2,0,7
metrocare,13,6,19,2,0
govt_hospital,13,6,10,0,4
city_general,14,6,2,0,0
st_marys,14,6,28,5,3
metrocare,14,6,14,1,10
govt_hospital,14,6,31,5,13
city_general,15,6,1,4,9
st_marys,15,6,13,3,6
metrocare,15,6,1,0,-1
govt_hospital,15,6,1,0,1
city_general,16,6,6,0,7
st_marys,16,6,29,0,7
metrocare,16,6,5,1,0
govt_hospital,16,6,5,0,4
city_general,17,6,46,4,8
st_marys,17,6,51,10,10
metrocare,17,6,44,6,11
govt_hospital,17,6,41,8,13
city_general,18,6,53,6,8
st_marys,18,6,38,10,14
metrocare,18,6,64,7,17
govt_hospital,18,6,43,11,0
city_general,19,6,64,11,15
st_marys,19,6,61,8,10
metrocare,19,6,60,12,4
govt_hospital,19,6,65,6,17
city_general,20,6,56,8,23
st_marys,20,6,37,9,9
metrocare,20,6,58,3,10
govt_hospital,20,6,67,5,9
city_general,21,6,36,11,0
st_marys,21,6,14,2,4
metrocare,21,6,8,0,10
govt_hospital,21,6,11,0,9
city_general,22,6,33,9,10
st_marys,22,6,2,0,7
metrocare,22,6,28,0,3
govt_hospital,22,6,16,3,-1
city_general,23,6,15,2,8
st_marys,23,6,9,1,0
metrocare,23,6,21,4,12
govt_hospital,23,6,7,1,3
city_general,0,0,15,0,5
st_marys,0,0,9,5,8
metrocare,0,0,16,5,5
govt_hospital,0,0,16,2,5
city_general,1,0,10,3,10
st_marys,1,0,36,10,12
metrocare,1,0,10,0,5
govt_hospital,1,0,19,3,7
city_general,2,0,22,3,10
st_marys,2,0,5,6,7
metrocare,2,0,12,6,5
govt_hospital,2,0,15,0,6
city_general,3,0,21,4,7
st_marys,3,0,23,0,5
metrocare,3,0,24,4,10
govt_hospital,3,0,13,0,7
city_general,4,0,15,0,8
st_marys,4,0,15,3,9
metrocare,4,0,15,0,1
govt_hospital,4,0,22,0,13
city_general,5,0,20,0,6
st_marys,5,0,21,0,9
metrocare,5,0,1,0,9
govt_hospital,5,0,23,5,12
city_general,6,0,25,4,9
st_marys,6,0,2,0,5
metrocare,6,0,12,4,3
govt_hospital,6,0,5,1,3
city_general,7,0,17,0,5
st_marys,7,0,6,1,7
metrocare,7,0,3,0,-1
govt_hospital,7,0,28,1,9
city_general,8,0,58,5,7
st_marys,8,0,50,4,8
metrocare,8,0,51,6,12
govt_hospital,8,0,84,11,16
city_general,9,0,72,12,17
st_marys,9,0,57,4,12
metrocare,9,0,61,7,6
govt_hospital,9,0,43,2,7
city_general,10,0,69,9,14
st_marys,10,0,66,13,8
metrocare,10,0,63,8,10
govt_hospital,10,0,75,10,8
city_general,11,0,66,11,9
st_marys,11,0,78,13,14
metrocare,11,0,48,10,10
govt_hospital,11,0,70,11,10
city_general,12,0,4,0,7
st_marys,12,0,20,10,7
metrocare,12,0,8,0,6
govt_hospital,12,0,31,0,12
city_general,13,0,30,5,0
st_marys,13,0,19,4,3
metrocare,13,0,31,9,14
govt_hospital,13,0,18,4,2
city_general,14,0,19,0,1
st_marys,14,0,21,8,7
metrocare,14,0,6,0,12
govt_hospital,14,0,25,8,2
city_general,15,0,30,5,6
st_marys,15,0,10,0,11
metrocare,15,0,30,12,6
govt_hospital,15,0,24,2,11
city_general,16,0,21,3,3
st_marys,16,0,29,4,2
metrocare,16,0,20,0,2
govt_hospital,16,0,19,1,5
city_general,17,0,65,6,12
st_marys,17,0,63,13,11
metrocare,17,0,78,7,12
govt_hospital,17,0,62,5,12
city_general,18,0,73,10,17
st_marys,18,0,72,13,13
metrocare,18,0,54,6,14
govt_hospital,18,0,66,15,12
city_general,19,0,72,11,10
st_marys,19,0,65,7,12
metrocare,19,0,65,15,8
govt_hospital,19,0,69,12,15
city_general,20,0,72,9,11
st_marys,20,0,63,6,11
metrocare,20,0,54,9,11
govt_hospital,20,0,73,11,11
city_general,21,0,19,6,6
st_marys,21,0,26,4,17
metrocare,21,0,25,0,6
govt_hospital,21,0,25,3,7
city_general,22,0,7,0,8
st_marys,22,0,11,4,1
metrocare,22,0,31,0,1
govt_hospital,22,0,31,0,11
city_general,23,0,27,7,6
st_marys,23,0,11,0,0
metrocare,23,0,16,5,3
govt_hospital,23,0,23,3,9
city_general,0,1,30,0,7
st_marys,0,1,8,0,4
metrocare,0,1,28,4,7
govt_hospital,0,1,10,2,6
city_general,1,1,20,5,-2
st_marys,1,1,25,9,8
metrocare,1,1,21,1,16
govt_hospital,1,1,35,4,5
city_general,2,1,28,6,16
st_marys,2,1,26,1,4
metrocare,2,1,27,3,13
govt_hospital,2,1,13,2,6
city_general,3,1,7,0,8
st_marys,3,1,3,5,0
metrocare,3,1,21,5,4
govt_hospital,3,1,34,2,13
city_general,4,1,25,9,3
st_marys,4,1,25,3,6
metrocare,4,1,3,0,4
govt_hospital,4,1,4,3,7
city_general,5,1,26,4,8
st_marys,5,1,22,0,8
metrocare,5,1,34,2,13
govt_hospital,5,1,11,5,6
city_general,6,1,26,2,1
st_marys,6,1,18,0,7
metrocare,6,1,20,5,10
govt_hospital,6,1,15,3,8
city_general,7,1,16,0,7
st_marys,7,1,38,8,1
metrocare,7,1,15,8,2
govt_hospital,7,1,28,7,7
city_general,8,1,74,15,17
st_marys,8,1,45,11,8
metrocare,8,1,58,11,11
govt_hospital,8,1,40,6,11
city_general,9,1,50,8,6
st_marys,9,1,51,10,5
metrocare,9,1,54,7,8
govt_hospital,9,1,55,13,8
city_general,10,1,63,7,9
st_marys,10,1,58,9,9
metrocare,10,1,67,12,3
govt_hospital,10,1,32,2,3
city_general,11,1,48,2,13
st_marys,11,1,65,7,13
metrocare,11,1,74,8,11
govt_hospital,11,1,61,7,13
city_general,12,1,35,0,15
st_marys,12,1,23,0,2
metrocare,12,1,12,0,9
govt_hospital,12,1,29,4,6
city_general,13,1,5,0,1
st_marys,13,1,18,5,1
metrocare,13,1,16,0,8
govt_hospital,13,1,25,3,14
city_general,14,1,30,7,16
st_marys,14,1,21,5,5
metrocare,14,1,19,7,13
govt_hospital,14,1,9,5,1
city_general,15,1,17,2,10
st_marys,15,1,21,1,9
metrocare,15,1,22,6,10
govt_hospital,15,1,15,0,6
city_general,16,1,7,0,4
st_marys,16,1,1,0,6
metrocare,16,1,8,0,-3
govt_hospital,16,1,34,6,4
city_general,17,1,70,9,13
st_marys,17,1,82,15,12
metrocare,17,1,66,9,5
govt_hospital,17,1,64,12,6
city_general,18,1,79,9,11
st_marys,18,1,72,8,18
metrocare,18,1,75,14,9
govt_hospital,18,1,69,12,9
city_general,19,1,69,10,10
st_marys,19,1,66,12,9
metrocare,19,1,87,13,10
govt_hospital,19,1,80,11,11
city_general,20,1,75,10,17
st_marys,20,1,82,13,14
metrocare,20,1,62,10,1
govt_hospital,20,1,58,11,10
city_general,21,1,3,0,6
st_marys,21,1,24,3,9
metrocare,21,1,14,1,8
govt_hospital,21,1,14,8,6
city_general,22,1,14,8,4
st_marys,22,1,28,5,11
metrocare,22,1,9,0,11
govt_hospital,22,1,18,0,10
city_general,23,1,17,0,5
st_marys,23,1,25,5,11
metrocare,23,1,4,3,6
govt_hospital,23,1,27,2,8
city_general,0,2,19,0,7
st_marys,0,2,9,0,3
metrocare,0,2,9,0,7
govt_hospital,0,2,20,0,13
city_general,1,2,27,4,8
st_marys,1,2,21,2,7
metrocare,1,2,30,3,2
govt_hospital,1,2,1,4,2
city_general,2,2,32,6,6
st_marys,2,2,28,5,15
metrocare,2,2,7,0,1
govt_hospital,2,2,22,2,9
city_general,3,2,17,0,5
st_marys,3,2,27,4,8
metrocare,3,2,23,0,8
govt_hospital,3,2,23,0,9
city_general,4,2,8,3,-2
st_marys,4,2,1,3,0
metrocare,4,2,14,1,10
govt_hospital,4,2,13,9,4
city_general,5,2,8,0,10
st_marys,5,2,26,1,3
metrocare,5,2,6,0,11
govt_hospital,5,2,42,9,10
city_general,6,2,26,8,6
st_marys,6,2,14,5,9
metrocare,6,2,18,4,11
govt_hospital,6,2,24,0,-1
city_general,7,2,27,1,2
st_marys,7,2,25,7,7
metrocare,7,2,15,6,11
govt_hospital,7,2,15,2,6
city_general,8,2,58,4,6
st_marys,8,2,77,11,17
metrocare,8,2,61,11,6
govt_hospital,8,2,64,6,12
city_general,9,2,57,8,7
st_marys,9,2,67,12,12
metrocare,9,2,51,8,10
govt_hospital,9,2,61,5,9
city_general,10,2,43,1,7
st_marys,10,2,65,3,7
metrocare,10,2,56,7,7
govt_hospital,10,2,75,12,11
city_general,11,2,40,3,11
st_marys,11,2,54,9,7
metrocare,11,2,67,10,10
govt_hospital,11,2,56,3,6
city_general,12,2,12,5,0
st_marys,12,2,20,5,3
metrocare,12,2,18,4,13
govt_hospital,12,2,15,2,8
city_general,13,2,23,1,6
st_marys,13,2,25,8,12
metrocare,13,2,26,2,5
govt_hospital,13,2,25,6,10
city_general,14,2,30,0,9
st_marys,14,2,29,1,3
metrocare,14,2,12,0,8
govt_hospital,14,2,19,3,4
city_general,15,2,9,2,5
st_marys,15,2,2,1,0
metrocare,15,2,5,0,2
govt_hospital,15,2,15,4,4
city_general,16,2,8,2,2
st_marys,16,2,16,0,1
metrocare,16,2,12,2,-1
govt_hospital,16,2,18,2,2
city_general,17,2,68,3,11
st_marys,17,2,77,14,11
metrocare,17,2,69,11,16
govt_hospital,17,2,61,4,0
city_general,18,2,71,13,19
st_marys,18,2,70,11,16
metrocare,18,2,72,13,16
govt_hospital,18,2,63,6,12
city_general,19,2,55,6,8
st_marys,19,2,71,7,12
metrocare,19,2,87,9,17
govt_hospital,19,2,61,13,11
city_general,20,2,49,6,4
st_marys,20,2,46,7,9
metrocare,20,2,91,19,9
govt_hospital,20,2,69,12,6
city_general,21,2,14,2,8
st_marys,21,2,17,0,-2
metrocare,21,2,19,3,0
govt_hospital,21,2,3,3,1
city_general,22,2,15,0,3
st_marys,22,2,11,1,5
metrocare,22,2,8,1,4
govt_hospital,22,2,4,1,2
city_general,23,2,22,3,12
st_marys,23,2,30,6,13
metrocare,23,2,38,6,5
govt_hospital,23,2,24,2,5
city_general,0,3,21,8,8
st_marys,0,3,23,6,0
metrocare,0,3,21,0,9
govt_hospital,0,3,23,5,9
city_general,1,3,12,4,2
st_marys,1,3,17,0,13
metrocare,1,3,21,2,3
govt_hospital,1,3,21,5,6
city_general,2,3,26,3,8
st_marys,2,3,22,2,5
metrocare,2,3,33,6,3
govt_hospital,2,3,36,9,12
city_general,3,3,15,0,13
st_marys,3,3,1,0,1
metrocare,3,3,37,0,17
govt_hospital,3,3,6,2,-3
city_general,4,3,32,5,11
st_marys,4,3,8,0,4
metrocare,4,3,17,1,4
govt_hospital,4,3,21,5,2
city_general,5,3,19,0,7
st_marys,5,3,17,1,14
metrocare,5,3,8,0,11
govt_hospital,5,3,34,5,-1
city_general,6,3,24,3,11
st_marys,6,3,30,0,9
metrocare,6,3,26,3,4
govt_hospital,6,3,28,1,13
city_general,7,3,13,2,10
st_marys,7,3,13,1,12
metrocare,7,3,15,0,12
govt_hospital,7,3,9,4,8
city_general,8,3,51,6,10
st_marys,8,3,58,10,7
metrocare,8,3,66,16,10
govt_hospital,8,3,57,7,14
city_general,9,3,47,3,6
st_marys,9,3,65,14,14
metrocare,9,3,81,17,15
govt_hospital,9,3,63,10,9
city_general,10,3,58,4,6
st_marys,10,3,58,9,14
metrocare,10,3,74,7,19
govt_hospital,10,3,57,8,5
city_general,11,3,57,12,8
st_marys,11,3,74,13,9
metrocare,11,3,49,6,13
govt_hospital,11,3,83,12,7
city_general,12,3,16,6,4
st_marys,12,3,10,4,-2
metrocare,12,3,19,6,0
govt_hospital,12,3,32,7,6
city_general,13,3,7,0,3
st_marys,13,3,13,2,13
metrocare,13,3,18,1,6
govt_hospital,13,3,21,0,9
city_general,14,3,28,9,11
st_marys,14,3,11,5,4
metrocare,14,3,24,4,14
govt_hospital,14,3,27,2,0
city_general,15,3,17,1,5
st_marys,15,3,15,5,11
metrocare,15,3,35,8,0
govt_hospital,15,3,25,2,6
city_general,16,3,7,2,4
st_marys,16,3,10,5,7
metrocare,16,3,23,2,10
govt_hospital,16,3,5,0,0
city_general,17,3,64,11,18
st_marys,17,3,81,13,14
metrocare,17,3,91,13,15
govt_hospital,17,3,64,4,8
city_general,18,3,81,14,9
st_marys,18,3,67,6,18
metrocare,18,3,65,11,14
govt_hospital,18,3,66,6,7
city_general,19,3,70,9,9
st_marys,19,3,70,13,9
metrocare,19,3,68,13,12
govt_hospital,19,3,73,11,19
city_general,20,3,71,7,7
st_marys,20,3,81,7,15
metrocare,20,3,61,10,11
govt_hospital,20,3,57,18,17
city_general,21,3,24,5,4
st_marys,21,3,17,1,-2
metrocare,21,3,19,0,8
govt_hospital,21,3,31,7,10
city_general,22,3,19,2,4
st_marys,22,3,33,5,10
metrocare,22,3,33,2,9
govt_hospital,22,3,11,4,1
city_general,23,3,24,0,9
st_marys,23,3,30,2,8
metrocare,23,3,23,0,11
govt_hospital,23,3,23,3,10
city_general,0,4,35,13,18
st_marys,0,4,25,8,6
metrocare,0,4,8,0,2
govt_hospital,0,4,15,0,10
city_general,1,4,27,0,7
st_marys,1,4,26,4,15
metrocare,1,4,8,0,3
govt_hospital,1,4,24,1,11
city_general,2,4,17,0,-1
st_marys,2,4,36,9,15
metrocare,2,4,21,0,2
govt_hospital,2,4,10,1,7
city_general,3,4,12,1,0
st_marys,3,4,28,2,8
metrocare,3,4,31,6,16
govt_hospital,3,4,23,2,7
city_general,4,4,29,1,4
st_marys,4,4,25,2,2
metrocare,4,4,30,4,9
govt_hospital,4,4,17,0,8
city_general,5,4,11,2,8
st_marys,5,4,28,4,7
metrocare,5,4,5,0,2
govt_hospital,5,4,11,0,2
city_general,6,4,15,4,-4
st_marys,6,4,26,0,10
metrocare,6,4,26,5,9
govt_hospital,6,4,21,9,2
city_general,7,4,10,0,4
st_marys,7,4,11,5,3
metrocare,7,4,22,1,2
govt_hospital,7,4,19,10,5
city_general,8,4,70,10,8
st_marys,8,4,45,7,11
metrocare,8,4,61,10,11
govt_hospital,8,4,54,12,14
city_general,9,4,49,7,7
st_marys,9,4,51,10,8
metrocare,9,4,43,3,11
govt_hospital,9,4,61,9,15
city_general,10,4,57,2,11
st_marys,10,4,65,15,13
metrocare,10,4,54,7,10
govt_hospital,10,4,69,8,17
city_general,11,4,77,10,7
st_marys,11,4,55,7,12
metrocare,11,4,63,11,2
govt_hospital,11,4,41,4,10
city_general,12,4,3,0,3
st_marys,12,4,25,7,12
metrocare,12,4,17,3,6
govt_hospital,12,4,15,0,6
city_general,13,4,11,1,11
st_marys,13,4,35,2,9
metrocare,13,4,1,0,3
govt_hospital,13,4,23,5,14
city_general,14,4,20,4,2
st_marys,14,4,14,0,4
metrocare,14,4,29,2,13
govt_hospital,14,4,21,4,3
city_general,15,4,1,3,5
st_marys,15,4,1,0,7
metrocare,15,4,18,0,11
govt_hospital,15,4,31,7,5
city_general,16,4,10,0,6
st_marys,16,4,22,4,6
metrocare,16,4,23,2,8
govt_hospital,16,4,1,3,0
city_general,17,4,60,8,9
st_marys,17,4,64,8,7
metrocare,17,4,86,11,15
govt_hospital,17,4,73,10,8
city_general,18,4,56,11,16
st_marys,18,4,84,8,16
metrocare,18,4,65,12,12
govt_hospital,18,4,81,8,16
city_general,19,4,80,11,11
st_marys,19,4,69,10,10
metrocare,19,4,68,13,20
govt_hospital,19,4,70,9,6
city_general,20,4,55,11,17
st_marys,20,4,70,8,11
metrocare,20,4,57,9,5
govt_hospital,20,4,55,6,12
city_general,21,4,21,0,-2
st_marys,21,4,2,0,5
metrocare,21,4,7,1,0
govt_hospital,21,4,9,3,5
city_general,22,4,35,9,4
st_marys,22,4,22,5,-1
metrocare,22,4,4,0,4
govt_hospital,22,4,21,2,14
city_general,23,4,31,8,8
st_marys,23,4,3,0,4
metrocare,23,4,10,6,7
govt_hospital,23,4,20,6,7
city_general,0,5,5,5,-2
st_marys,0,5,10,1,12
metrocare,0,5,10,5,4
govt_hospital,0,5,1,0,-1
city_general,1,5,29,0,7
st_marys,1,5,1,0,2
metrocare,1,5,9,2,5
govt_hospital,1,5,8,7,1
city_general,2,5,1,1,3
st_marys,2,5,15,0,5
metrocare,2,5,19,2,5
govt_hospital,2,5,7,0,2
city_general,3,5,18,0,3
st_marys,3,5,7,1,13
metrocare,3,5,10,1,0
govt_hospital,3,5,27,8,15
city_general,4,5,4,3,3
st_marys,4,5,19,4,10
metrocare,4,5,4,0,7
govt_hospital,4,5,10,0,7
city_general,5,5,19,6,6
st_marys,5,5,18,1,2
metrocare,5,5,29,2,9
govt_hospital,5,5,3,1,2
city_general,6,5,27,0,2
st_marys,6,5,19,0,7
metrocare,6,5,19,2,5
govt_hospital,6,5,9,1,5
city_general,7,5,6,2,0
st_marys,7,5,1,0,13
metrocare,7,5,15,5,4
govt_hospital,7,5,22,2,1
city_general,8,5,35,3,3
st_marys,8,5,45,4,7
metrocare,8,5,40,12,7
govt_hospital,8,5,30,7,7
city_general,9,5,33,7,9
st_marys,9,5,34,10,6
metrocare,9,5,57,11,17
govt_hospital,9,5,31,0,7
city_general,10,5,38,7,7
st_marys,10,5,34,7,14
metrocare,10,5,33,6,12
govt_hospital,10,5,35,5,8
city_general,11,5,42,7,14
st_marys,11,5,43,3,17
metrocare,11,5,36,8,4
govt_hospital,11,5,64,8,6
city_general,12,5,21,6,4
st_marys,12,5,12,4,10
metrocare,12,5,9,1,2
govt_hospital,12,5,23,2,15
city_general,13,5,15,1,0
st_marys,13,5,16,0,5
metrocare,13,5,21,4,3
govt_hospital,13,5,33,0,8
city_general,14,5,1,0,9
st_marys,14,5,10,5,13
metrocare,14,5,1,0,3
govt_hospital,14,5,1,0,-2
city_general,15,5,12,3,7
st_marys,15,5,27,7,9
metrocare,15,5,11,0,-6
govt_hospital,15,5,10,0,1
city_general,16,5,6,1,5
st_marys,16,5,8,2,3
metrocare,16,5,25,3,11
govt_hospital,16,5,14,0,10
city_general,17,5,52,11,6
st_marys,17,5,33,3,3
metrocare,17,5,54,6,6
govt_hospital,17,5,41,5,2
city_general,18,5,59,7,8
st_marys,18,5,51,9,17
metrocare,18,5,66,10,14
govt_hospital,18,5,38,3,7
city_general,19,5,53,4,12
st_marys,19,5,74,6,14
metrocare,19,5,52,1,7
govt_hospital,19,5,57,5,8
city_general,20,5,50,8,10
st_marys,20,5,54,12,4
metrocare,20,5,35,6,11
govt_hospital,20,5,38,9,9
city_general,21,5,10,0,3
st_marys,21,5,5,3,8
metrocare,21,5,17,0,7
govt_hospital,21,5,24,1,4
city_general,22,5,19,4,5
st_marys,22,5,7,0,0
metrocare,22,5,12,3,8
govt_hospital,22,5,14,0,3
city_general,23,5,13,5,4
st_marys,23,5,6,0,5
metrocare,23,5,19,1,4
govt_hospital,23,5,10,0,6
city_general,0,6,26,1,-1
st_marys,0,6,13,0,13
metrocare,0,6,18,2,5
govt_hospital,0,6,8,0,11
city_general,1,6,20,5,5
st_marys,1,6,16,4,5
metrocare,1,6,1,0,11
govt_hospital,1,6,33,4,0
city_general,2,6,5,0,2
st_marys,2,6,17,6,10
metrocare,2,6,16,2,7
govt_hospital,2,6,1,0,7
city_general,3,6,23,2,7
st_marys,3,6,16,1,9
metrocare,3,6,19,5,5
govt_hospital,3,6,10,0,9
city_general,4,6,22,4,2
st_marys,4,6,23,4,3
metrocare,4,6,17,0,15
govt_hospital,4,6,19,0,13
city_general,5,6,7,3,2
st_marys,5,6,2,0,6
metrocare,5,6,23,5,4
govt_hospital,5,6,25,6,15
city_general,6,6,7,1,6
st_marys,6,6,16,5,7
metrocare,6,6,23,11,6
govt_hospital,6,6,15,4,4
city_general,7,6,13,3,7
st_marys,7,6,30,1,13
metrocare,7,6,1,0,0
govt_hospital,7,6,1,1,11
city_general,8,6,38,4,9
st_marys,8,6,38,9,6
metrocare,8,6,28,9,16
govt_hospital,8,6,57,11,14
city_general,9,6,42,5,8
st_marys,9,6,43,0,3
metrocare,9,6,57,10,14
govt_hospital,9,6,46,10,9
city_general,10,6,39,7,7
st_marys,10,6,48,7,7
metrocare,10,6,43,7,14
govt_hospital,10,6,56,11,7
city_general,11,6,40,5,8
st_marys,11,6,42,6,13
metrocare,11,6,46,5,11
govt_hospital,11,6,41,10,8
city_general,12,6,19,2,8
st_marys,12,6,35,10,11
metrocare,12,6,4,3,5
govt_hospital,12,6,8,1,3
city_general,13,6,1,0,-1
st_marys,13,6,26,6,1
metrocare,13,6,12,0,8
govt_hospital,13,6,13,0,9
city_general,14,6,26,3,9
st_marys,14,6,13,0,1
metrocare,14,6,3,2,3
govt_hospital,14,6,17,2,0
city_general,15,6,1,0,1
st_marys,15,6,20,4,11
metrocare,15,6,23,5,7
govt_hospital,15,6,14,0,13
city_general,16,6,17,2,8
st_marys,16,6,3,0,5
metrocare,16,6,6,6,9
govt_hospital,16,6,18,0,3
city_general,17,6,52,9,9
st_marys,17,6,48,10,12
metrocare,17,6,54,7,8
govt_hospital,17,6,38,9,6
city_general,18,6,52,9,12
st_marys,18,6,56,2,8
metrocare,18,6,37,3,14
govt_hospital,18,6,52,5,11
city_general,19,6,40,8,7
st_marys,19,6,45,7,8
metrocare,19,6,45,4,2
govt_hospital,19,6,50,11,14
city_general,20,6,44,4,11
st_marys,20,6,27,4,2
metrocare,20,6,59,7,12
govt_hospital,20,6,69,12,21
city_general,21,6,18,6,8
st_marys,21,6,6,0,1
metrocare,21,6,10,0,5
govt_hospital,21,6,28,7,4
city_general,22,6,6,3,3
st_marys,22,6,1,0,2
metrocare,22,6,21,5,4
govt_hospital,22,6,1,2,0
city_general,23,6,18,5,10
st_marys,23,6,13,0,4
metrocare,23,6,22,0,6
govt_hospital,23,6,4,3,9
city_general,0,0,7,0,8
st_marys,0,0,1,0,2
metrocare,0,0,5,0,3
govt_hospital,0,0,28,6,13
city_general,1,0,13,0,0
st_marys,1,0,14,0,4
metrocare,1,0,15,2,10
govt_hospital,1,0,24,2,6
city_general,2,0,40,7,7
st_marys,2,0,26,7,13
metrocare,2,0,25,4,4
govt_hospital,2,0,39,2,13
city_general,3,0,20,0,0
st_marys,3,0,29,0,9
metrocare,3,0,24,3,9
govt_hospital,3,0,11,1,8
city_general,4,0,14,3,8
st_marys,4,0,23,4,9
metrocare,4,0,9,0,5
govt_hospital,4,0,30,4,6
city_general,5,0,26,1,8
st_marys,5,0,11,3,6
metrocare,5,0,15,4,9
govt_hospital,5,0,33,5,16
city_general,6,0,19,2,3
st_marys,6,0,26,10,2
metrocare,6,0,5,3,8
govt_hospital,6,0,11,0,0
city_general,7,0,21,1,7
st_marys,7,0,19,0,-3
metrocare,7,0,14,0,7
govt_hospital,7,0,27,7,5
city_general,8,0,64,16,11
st_marys,8,0,65,7,12
metrocare,8,0,71,6,10
govt_hospital,8,0,43,5,5
city_general,9,0,49,8,14
st_marys,9,0,52,10,13
metrocare,9,0,66,11,8
govt_hospital,9,0,66,10,8
city_general,10,0,54,3,13
st_marys,10,0,60,8,9
metrocare,10,0,62,5,8
govt_hospital,10,0,71,12,1
city_general,11,0,55,14,13
st_marys,11,0,61,4,9
metrocare,11,0,59,8,2
govt_hospital,11,0,55,1,13
city_general,12,0,21,7,9
st_marys,12,0,32,7,10
metrocare,12,0,19,4,2
govt_hospital,12,0,3,0,7
city_general,13,0,9,0,2
st_marys,13,0,1,0,-4
metrocare,13,0,20,4,5
govt_hospital,13,0,23,0,5
city_general,14,0,18,1,9
st_marys,14,0,20,3,4
metrocare,14,0,20,2,9
govt_hospital,14,0,21,1,5
city_general,15,0,13,3,10
st_marys,15,0,15,1,5
metrocare,15,0,14,0,12
govt_hospital,15,0,37,6,11
city_general,16,0,11,2,2
st_marys,16,0,34,5,8
metrocare,16,0,28,4,11
govt_hospital,16,0,27,3,10
city_general,17,0,76,7,15
st_marys,17,0,80,13,16
metrocare,17,0,61,8,11
govt_hospital,17,0,90,6,12
city_general,18,0,72,10,12
st_marys,18,0,57,3,9
metrocare,18,0,77,8,15
govt_hospital,18,0,71,9,13
city_general,19,0,89,11,14
st_marys,19,0,72,16,-1
metrocare,19,0,76,13,13
govt_hospital,19,0,63,8,5
city_general,20,0,79,10,16
st_marys,20,0,68,7,10
metrocare,20,0,57,3,22
govt_hospital,20,0,80,13,12
city_general,21,0,30,7,12
st_marys,21,0,14,1,14
metrocare,21,0,20,1,13
govt_hospital,21,0,26,0,1
city_general,22,0,29,5,13
st_marys,22,0,20,0,1
metrocare,22,0,21,9,14
govt_hospital,22,0,11,3,9
city_general,23,0,36,4,13
st_marys,23,0,21,2,12
metrocare,23,0,29,3,3
govt_hospital,23,0,25,0,3
city_general,0,1,31,6,9
st_marys,0,1,12,0,6
metrocare,0,1,27,6,8
govt_hospital,0,1,26,2,12
city_general,1,1,34,7,7
st_marys,1,1,33,3,8
metrocare,1,1,32,4,6
govt_hospital,1,1,48,9,5
city_general,2,1,30,3,7
st_marys,2,1,11,4,7
metrocare,2,1,4,3,4
govt_hospital,2,1,25,3,8
city_general,3,1,12,3,9
st_marys,3,1,29,3,6
metrocare,3,1,14,1,5
govt_hospital,3,1,38,4,3
city_general,4,1,25,6,8
st_marys,4,1,8,0,0
metrocare,4,1,19,0,8
govt_hospital,4,1,8,3,1
city_general,5,1,10,2,5
st_marys,5,1,2,0,3
metrocare,5,1,28,8,8
govt_hospital,5,1,8,2,8
city_general,6,1,22,1,13
st_marys,6,1,15,3,9
metrocare,6,1,21,0,2
govt_hospital,6,1,33,4,7
city_general,7,1,29,0,3
st_marys,7,1,10,2,10
metrocare,7,1,31,4,7
govt_hospital,7,1,43,7,7
city_general,8,1,66,9,10
st_marys,8,1,44,1,6
metrocare,8,1,61,11,8
govt_hospital,8,1,68,7,11
city_general,9,1,53,5,16
st_marys,9,1,54,9,8
metrocare,9,1,52,7,11
govt_hospital,9,1,41,2,11
city_general,10,1,55,9,7
st_marys,10,1,62,6,10
metrocare,10,1,66,10,10
govt_hospital,10,1,40,7,13
city_general,11,1,51,7,11
st_marys,11,1,51,7,6
metrocare,11,1,83,13,11
govt_hospital,11,1,58,10,17
city_general,12,1,35,4,13
